(1, 2)/(3, 10)-->13
(1, 2)/(4, 10)-->14
(1, 2)/(7, 10)-->15
(1, 2)/(8, 10)-->16
(1, 2)/(9, 10)-->17
(1, 2)/(10, 10)-->18
(1, 2)/(13, 10)-->21
(1, 2)/(14, 10)-->22
(1, 2)/(15, 10)-->23
(2, 2)/(3, 2)-->2
(2, 2)/(4, 2)-->3
(2, 2)/(7, 2)-->6
(2, 2)/(8, 2)-->7
(2, 2)/(9, 2)-->8
(2, 2)/(10, 2)-->9
(2, 2)/(13, 2)-->12
(2, 2)/(14, 2)-->13
(2, 2)/(15, 2)-->14
(2, 2)/(16, 2)-->15
(2, 2)/(1, 5)-->3
(2, 2)/(2, 5)-->2
(2, 2)/(3, 5)-->3
(2, 2)/(4, 5)-->4
(2, 2)/(7, 5)-->7
(2, 2)/(8, 5)-->8
(2, 2)/(9, 5)-->9
(2, 2)/(10, 5)-->10
(2, 2)/(13, 5)-->13
(2, 2)/(14, 5)-->14
(2, 2)/(15, 5)-->15
(2, 2)/(16, 5)-->16
(2, 2)/(1, 6)-->8
(2, 2)/(2, 6)-->9
(2, 2)/(3, 6)-->10
(2, 2)/(4, 6)-->9
(2, 2)/(7, 6)-->10
(2, 2)/(8, 6)-->11
(2, 2)/(9, 6)-->12
(2, 2)/(10, 6)-->13
(2, 2)/(13, 6)-->16
(2, 2)/(14, 6)-->17
(2, 2)/(15, 6)-->18
(2, 2)/(16, 6)-->19
(2, 2)/(1, 9)-->9
(2, 2)/(2, 9)-->10
(2, 2)/(3, 9)-->11
(2, 2)/(4, 9)-->10
(2, 2)/(7, 9)-->11
(2, 2)/(8, 9)-->12
(2, 2)/(9, 9)-->13
(2, 2)/(10, 9)-->14
(2, 2)/(13, 9)-->17
(2, 2)/(14, 9)-->18
(2, 2)/(15, 9)-->19
(2, 2)/(16, 9)-->20
(2, 2)/(1, 10)-->12
(2, 2)/(2, 10)-->13
(2, 2)/(3, 10)-->14
(2, 2)/(4, 10)-->13
(2, 2)/(7, 10)-->14
(2, 2)/(8, 10)-->15
(2, 2)/(9, 10)-->16
(2, 2)/(10, 10)-->17
(2, 2)/(13, 10)-->20
(2, 2)/(14, 10)-->21
(2, 2)/(15, 10)-->22
(3, 2)/(4, 2)-->2
(3, 2)/(7, 2)-->5
(3, 2)/(8, 2)-->6
(3, 2)/(9, 2)-->7
(3, 2)/(10, 2)-->8
(3, 2)/(13, 2)-->11
(3, 2)/(14, 2)-->12
(3, 2)/(15, 2)-->13
(3, 2)/(16, 2)-->14
(3, 2)/(1, 5)-->4
(3, 2)/(2, 5)-->3
(3, 2)/(3, 5)-->2
(3, 2)/(4, 5)-->3
(3, 2)/(7, 5)-->6
(3, 2)/(8, 5)-->7
(3, 2)/(9, 5)-->8
(3, 2)/(10, 5)-->9
(3, 2)/(13, 5)-->12
(3, 2)/(14, 5)-->13
(3, 2)/(15, 5)-->14
(3, 2)/(16, 5)-->15
(3, 2)/(1, 6)-->9
(3, 2)/(2, 6)-->10
(3, 2)/(3, 6)-->9
(3, 2)/(4, 6)-->8
(3, 2)/(7, 6)-->9
(3, 2)/(8, 6)-->10
(3, 2)/(9, 6)-->11
(3, 2)/(10, 6)-->12
(3, 2)/(13, 6)-->15
(3, 2)/(14, 6)-->16
(3, 2)/(15, 6)-->17
(3, 2)/(16, 6)-->18
(3, 2)/(1, 9)-->10
(3, 2)/(2, 9)-->11
(3, 2)/(3, 9)-->10
(3, 2)/(4, 9)-->9
(3, 2)/(7, 9)-->10
(3, 2)/(8, 9)-->11
(3, 2)/(9, 9)-->12
(3, 2)/(10, 9)-->13
(3, 2)/(13, 9)-->16
(3, 2)/(14, 9)-->17
(3, 2)/(15, 9)-->18
(3, 2)/(16, 9)-->19
(3, 2)/(1, 10)-->13
(3, 2)/(2, 10)-->14
(3, 2)/(3, 10)-->13
(3, 2)/(4, 10)-->12
(3, 2)/(7, 10)-->13
(3, 2)/(8, 10)-->14
(3, 2)/(9, 10)-->15
(3, 2)/(10, 10)-->16
(3, 2)/(13, 10)-->19
(3, 2)/(14, 10)-->20
(3, 2)/(15, 10)-->21
(4, 2)/(7, 2)-->4
(4, 2)/(8, 2)-->5
(4, 2)/(9, 2)-->6
(4, 2)/(10, 2)-->7
(4, 2)/(13, 2)-->10
(4, 2)/(14, 2)-->11
(4, 2)/(15, 2)-->12
(4, 2)/(16, 2)-->13
(4, 2)/(1, 5)-->5
(4, 2)/(2, 5)-->4
(4, 2)/(3, 5)-->3
(4, 2)/(4, 5)-->2
(4, 2)/(7, 5)-->5
(4, 2)/(8, 5)-->6
(4, 2)/(9, 5)-->7
(4, 2)/(10, 5)-->8
(4, 2)/(13, 5)-->11
(4, 2)/(14, 5)-->12
(4, 2)/(15, 5)-->13
(4, 2)/(16, 5)-->14
(4, 2)/(1, 6)-->10
(4, 2)/(2, 6)-->9
(4, 2)/(3, 6)-->8
(4, 2)/(4, 6)-->7
(4, 2)/(7, 6)-->8
(4, 2)/(8, 6)-->9
(4, 2)/(9, 6)-->10
(4, 2)/(10, 6)-->11
(4, 2)/(13, 6)-->14
(4, 2)/(14, 6)-->15
(4, 2)/(15, 6)-->16
(4, 2)/(16, 6)-->17
(4, 2)/(1, 9)-->11
(4, 2)/(2, 9)-->10
(4, 2)/(3, 9)-->9
(4, 2)/(4, 9)-->8
(4, 2)/(7, 9)-->9
(4, 2)/(8, 9)-->10
(4, 2)/(9, 9)-->11
(4, 2)/(10, 9)-->12
(4, 2)/(13, 9)-->15
(4, 2)/(14, 9)-->16
(4, 2)/(15, 9)-->17
(4, 2)/(16, 9)-->18
(4, 2)/(1, 10)-->14
(4, 2)/(2, 10)-->13
(4, 2)/(3, 10)-->12
(4, 2)/(4, 10)-->11
(4, 2)/(7, 10)-->12
(4, 2)/(8, 10)-->13
(4, 2)/(9, 10)-->14
(4, 2)/(10, 10)-->15
(4, 2)/(13, 10)-->18
(4, 2)/(14, 10)-->19
(4, 2)/(15, 10)-->20
(7, 2)/(8, 2)-->2
(7, 2)/(9, 2)-->3
(7, 2)/(10, 2)-->4
(7, 2)/(13, 2)-->7
(7, 2)/(14, 2)-->8
(7, 2)/(15, 2)-->9
(7, 2)/(16, 2)-->10
(7, 2)/(1, 5)-->8
(7, 2)/(2, 5)-->7
(7, 2)/(3, 5)-->6
(7, 2)/(4, 5)-->5
(7, 2)/(7, 5)-->2
(7, 2)/(8, 5)-->3
(7, 2)/(9, 5)-->4
(7, 2)/(10, 5)-->5
(7, 2)/(13, 5)-->8
(7, 2)/(14, 5)-->9
(7, 2)/(15, 5)-->10
(7, 2)/(16, 5)-->11
(7, 2)/(1, 6)-->11
(7, 2)/(2, 6)-->10
(7, 2)/(3, 6)-->9
(7, 2)/(4, 6)-->8
(7, 2)/(7, 6)-->7
(7, 2)/(8, 6)-->8
(7, 2)/(9, 6)-->9
(7, 2)/(10, 6)-->10
(7, 2)/(13, 6)-->11
(7, 2)/(14, 6)-->12
(7, 2)/(15, 6)-->13
(7, 2)/(16, 6)-->14
(7, 2)/(1, 9)-->12
(7, 2)/(2, 9)-->11
(7, 2)/(3, 9)-->10
(7, 2)/(4, 9)-->9
(7, 2)/(7, 9)-->8
(7, 2)/(8, 9)-->9
(7, 2)/(9, 9)-->10
(7, 2)/(10, 9)-->11
(7, 2)/(13, 9)-->12
(7, 2)/(14, 9)-->13
(7, 2)/(15, 9)-->14
(7, 2)/(16, 9)-->15
(7, 2)/(1, 10)-->15
(7, 2)/(2, 10)-->14
(7, 2)/(3, 10)-->13
(7, 2)/(4, 10)-->12
(7, 2)/(7, 10)-->11
(7, 2)/(8, 10)-->12
(7, 2)/(9, 10)-->13
(7, 2)/(10, 10)-->14
(7, 2)/(13, 10)-->15
(7, 2)/(14, 10)-->16
(7, 2)/(15, 10)-->17
(8, 2)/(9, 2)-->2
(8, 2)/(10, 2)-->3
(8, 2)/(13, 2)-->6
(8, 2)/(14, 2)-->7
(8, 2)/(15, 2)-->8
(8, 2)/(16, 2)-->9
(8, 2)/(1, 5)-->9
(8, 2)/(2, 5)-->8
(8, 2)/(3, 5)-->7
(8, 2)/(4, 5)-->6
(8, 2)/(7, 5)-->3
(8, 2)/(8, 5)-->2
(8, 2)/(9, 5)-->3
(8, 2)/(10, 5)-->4
(8, 2)/(13, 5)-->7
(8, 2)/(14, 5)-->8
(8, 2)/(15, 5)-->9
(8, 2)/(16, 5)-->10
(8, 2)/(1, 6)-->12
(8, 2)/(2, 6)-->11
(8, 2)/(3, 6)-->10
(8, 2)/(4, 6)-->9
(8, 2)/(7, 6)-->8
(8, 2)/(8, 6)-->9
(8, 2)/(9, 6)-->10
(8, 2)/(10, 6)-->9
(8, 2)/(13, 6)-->10
(8, 2)/(14, 6)-->11
(8, 2)/(15, 6)-->12
(8, 2)/(16, 6)-->13
(8, 2)/(1, 9)-->13
(8, 2)/(2, 9)-->12
(8, 2)/(3, 9)-->11
(8, 2)/(4, 9)-->10
(8, 2)/(7, 9)-->9
(8, 2)/(8, 9)-->10
(8, 2)/(9, 9)-->11
(8, 2)/(10, 9)-->10
(8, 2)/(13, 9)-->11
(8, 2)/(14, 9)-->12
(8, 2)/(15, 9)-->13
(8, 2)/(16, 9)-->14
(8, 2)/(1, 10)-->16
(8, 2)/(2, 10)-->15
(8, 2)/(3, 10)-->14
(8, 2)/(4, 10)-->13
(8, 2)/(7, 10)-->12
(8, 2)/(8, 10)-->13
(8, 2)/(9, 10)-->14
(8, 2)/(10, 10)-->13
(8, 2)/(13, 10)-->14
(8, 2)/(14, 10)-->15
(8, 2)/(15, 10)-->16
(9, 2)/(10, 2)-->2
(9, 2)/(13, 2)-->5
(9, 2)/(14, 2)-->6
(9, 2)/(15, 2)-->7
(9, 2)/(16, 2)-->8
(9, 2)/(1, 5)-->10
(9, 2)/(2, 5)-->9
(9, 2)/(3, 5)-->8
(9, 2)/(4, 5)-->7
(9, 2)/(7, 5)-->4
(9, 2)/(8, 5)-->3
(9, 2)/(9, 5)-->2
(9, 2)/(10, 5)-->3
(9, 2)/(13, 5)-->6
(9, 2)/(14, 5)-->7
(9, 2)/(15, 5)-->8
(9, 2)/(16, 5)-->9
(9, 2)/(1, 6)-->13
(9, 2)/(2, 6)-->12
(9, 2)/(3, 6)-->11
(9, 2)/(4, 6)-->10
(9, 2)/(7, 6)-->9
(9, 2)/(8, 6)-->10
(9, 2)/(9, 6)-->9
(9, 2)/(10, 6)-->8
(9, 2)/(13, 6)-->9
(9, 2)/(14, 6)-->10
(9, 2)/(15, 6)-->11
(9, 2)/(16, 6)-->12
(9, 2)/(1, 9)-->14
(9, 2)/(2, 9)-->13
(9, 2)/(3, 9)-->12
(9, 2)/(4, 9)-->11
(9, 2)/(7, 9)-->10
(9, 2)/(8, 9)-->11
(9, 2)/(9, 9)-->10
(9, 2)/(10, 9)-->9
(9, 2)/(13, 9)-->10
(9, 2)/(14, 9)-->11
(9, 2)/(15, 9)-->12
(9, 2)/(16, 9)-->13
(9, 2)/(1, 10)-->17
(9, 2)/(2, 10)-->16
(9, 2)/(3, 10)-->15
(9, 2)/(4, 10)-->14
(9, 2)/(7, 10)-->13
(9, 2)/(8, 10)-->14
(9, 2)/(9, 10)-->13
(9, 2)/(10, 10)-->12
(9, 2)/(13, 10)-->13
(9, 2)/(14, 10)-->14
(9, 2)/(15, 10)-->15
(10, 2)/(13, 2)-->4
(10, 2)/(14, 2)-->5
(10, 2)/(15, 2)-->6
(10, 2)/(16, 2)-->7
(10, 2)/(1, 5)-->11
(10, 2)/(2, 5)-->10
(10, 2)/(3, 5)-->9
(10, 2)/(4, 5)-->8
(10, 2)/(7, 5)-->5
(10, 2)/(8, 5)-->4
(10, 2)/(9, 5)-->3
(10, 2)/(10, 5)-->2
(10, 2)/(13, 5)-->5
(10, 2)/(14, 5)-->6
(10, 2)/(15, 5)-->7
(10, 2)/(16, 5)-->8
(10, 2)/(1, 6)-->14
(10, 2)/(2, 6)-->13
(10, 2)/(3, 6)-->12
(10, 2)/(4, 6)-->11
(10, 2)/(7, 6)-->10
(10, 2)/(8, 6)-->9
(10, 2)/(9, 6)-->8
(10, 2)/(10, 6)-->7
(10, 2)/(13, 6)-->8
(10, 2)/(14, 6)-->9
(10, 2)/(15, 6)-->10
(10, 2)/(16, 6)-->11
(10, 2)/(1, 9)-->15
(10, 2)/(2, 9)-->14
(10, 2)/(3, 9)-->13
(10, 2)/(4, 9)-->12
(10, 2)/(7, 9)-->11
(10, 2)/(8, 9)-->10
(10, 2)/(9, 9)-->9
(10, 2)/(10, 9)-->8
(10, 2)/(13, 9)-->9
(10, 2)/(14, 9)-->10
(10, 2)/(15, 9)-->11
(10, 2)/(16, 9)-->12
(10, 2)/(1, 10)-->18
(10, 2)/(2, 10)-->17
(10, 2)/(3, 10)-->16
(10, 2)/(4, 10)-->15
(10, 2)/(7, 10)-->14
(10, 2)/(8, 10)-->13
(10, 2)/(9, 10)-->12
(10, 2)/(10, 10)-->11
(10, 2)/(13, 10)-->12
(10, 2)/(14, 10)-->13
(10, 2)/(15, 10)-->14
(13, 2)/(14, 2)-->2
(13, 2)/(15, 2)-->3
(13, 2)/(16, 2)-->4
(13, 2)/(1, 5)-->14
(13, 2)/(2, 5)-->13
(13, 2)/(3, 5)-->12
(13, 2)/(4, 5)-->11
(13, 2)/(7, 5)-->8
(13, 2)/(8, 5)-->7
(13, 2)/(9, 5)-->6
(13, 2)/(10, 5)-->5
(13, 2)/(13, 5)-->2
(13, 2)/(14, 5)-->3
(13, 2)/(15, 5)-->4
(13, 2)/(16, 5)-->5
(13, 2)/(1, 6)-->17
(13, 2)/(2, 6)-->16
(13, 2)/(3, 6)-->15
(13, 2)/(4, 6)-->14
(13, 2)/(7, 6)-->11
(13, 2)/(8, 6)-->10
(13, 2)/(9, 6)-->9
(13, 2)/(10, 6)-->8
(13, 2)/(13, 6)-->7
(13, 2)/(14, 6)-->8
(13, 2)/(15, 6)-->9
(13, 2)/(16, 6)-->10
(13, 2)/(1, 9)-->18
(13, 2)/(2, 9)-->17
(13, 2)/(3, 9)-->16
(13, 2)/(4, 9)-->15
(13, 2)/(7, 9)-->12
(13, 2)/(8, 9)-->11
(13, 2)/(9, 9)-->10
(13, 2)/(10, 9)-->9
(13, 2)/(13, 9)-->8
(13, 2)/(14, 9)-->9
(13, 2)/(15, 9)-->10
(13, 2)/(16, 9)-->11
(13, 2)/(1, 10)-->21
(13, 2)/(2, 10)-->20
(13, 2)/(3, 10)-->19
(13, 2)/(4, 10)-->18
(13, 2)/(7, 10)-->15
(13, 2)/(8, 10)-->14
(13, 2)/(9, 10)-->13
(13, 2)/(10, 10)-->12
(13, 2)/(13, 10)-->11
(13, 2)/(14, 10)-->12
(13, 2)/(15, 10)-->13
(14, 2)/(15, 2)-->2
(14, 2)/(16, 2)-->3
(14, 2)/(1, 5)-->15
(14, 2)/(2, 5)-->14
(14, 2)/(3, 5)-->13
(14, 2)/(4, 5)-->12
(14, 2)/(7, 5)-->9
(14, 2)/(8, 5)-->8
(14, 2)/(9, 5)-->7
(14, 2)/(10, 5)-->6
(14, 2)/(13, 5)-->3
(14, 2)/(14, 5)-->2
(14, 2)/(15, 5)-->3
(14, 2)/(16, 5)-->4
(14, 2)/(1, 6)-->18
(14, 2)/(2, 6)-->17
(14, 2)/(3, 6)-->16
(14, 2)/(4, 6)-->15
(14, 2)/(7, 6)-->12
(14, 2)/(8, 6)-->11
(14, 2)/(9, 6)-->10
(14, 2)/(10, 6)-->9
(14, 2)/(13, 6)-->8
(14, 2)/(14, 6)-->9
(14, 2)/(15, 6)-->10
(14, 2)/(16, 6)-->9
(14, 2)/(1, 9)-->19
(14, 2)/(2, 9)-->18
(14, 2)/(3, 9)-->17
(14, 2)/(4, 9)-->16
(14, 2)/(7, 9)-->13
(14, 2)/(8, 9)-->12
(14, 2)/(9, 9)-->11
(14, 2)/(10, 9)-->10
(14, 2)/(13, 9)-->9
(14, 2)/(14, 9)-->10
(14, 2)/(15, 9)-->11
(14, 2)/(16, 9)-->10
(14, 2)/(1, 10)-->22
(14, 2)/(2, 10)-->21
(14, 2)/(3, 10)-->20
(14, 2)/(4, 10)-->19
(14, 2)/(7, 10)-->16
(14, 2)/(8, 10)-->15
(14, 2)/(9, 10)-->14
(14, 2)/(10, 10)-->13
(14, 2)/(13, 10)-->12
(14, 2)/(14, 10)-->13
(14, 2)/(15, 10)-->14
(15, 2)/(16, 2)-->2
(15, 2)/(1, 5)-->16
(15, 2)/(2, 5)-->15
(15, 2)/(3, 5)-->14
(15, 2)/(4, 5)-->13
(15, 2)/(7, 5)-->10
(15, 2)/(8, 5)-->9
(15, 2)/(9, 5)-->8
(15, 2)/(10, 5)-->7
(15, 2)/(13, 5)-->4
(15, 2)/(14, 5)-->3
(15, 2)/(15, 5)-->2
(15, 2)/(16, 5)-->3
(15, 2)/(1, 6)-->19
(15, 2)/(2, 6)-->18
(15, 2)/(3, 6)-->17
(15, 2)/(4, 6)-->16
(15, 2)/(7, 6)-->13
(15, 2)/(8, 6)-->12
(15, 2)/(9, 6)-->11
(15, 2)/(10, 6)-->10
(15, 2)/(13, 6)-->9
(15, 2)/(14, 6)-->10
(15, 2)/(15, 6)-->9
(15, 2)/(16, 6)-->8
(15, 2)/(1, 9)-->20
(15, 2)/(2, 9)-->19
(15, 2)/(3, 9)-->18
(15, 2)/(4, 9)-->17
(15, 2)/(7, 9)-->14
(15, 2)/(8, 9)-->13
(15, 2)/(9, 9)-->12
(15, 2)/(10, 9)-->11
(15, 2)/(13, 9)-->10
(15, 2)/(14, 9)-->11
(15, 2)/(15, 9)-->10
(15, 2)/(16, 9)-->9
(15, 2)/(1, 10)-->23
(15, 2)/(2, 10)-->22
(15, 2)/(3, 10)-->21
(15, 2)/(4, 10)-->20
(15, 2)/(7, 10)-->17
(15, 2)/(8, 10)-->16
(15, 2)/(9, 10)-->15
(15, 2)/(10, 10)-->14
(15, 2)/(13, 10)-->13
(15, 2)/(14, 10)-->14
(15, 2)/(15, 10)-->13
(16, 2)/(1, 5)-->17
(16, 2)/(2, 5)-->16
(16, 2)/(3, 5)-->15
(16, 2)/(4, 5)-->14
(16, 2)/(7, 5)-->11
(16, 2)/(8, 5)-->10
(16, 2)/(9, 5)-->9
(16, 2)/(10, 5)-->8
(16, 2)/(13, 5)-->5
(16, 2)/(14, 5)-->4
(16, 2)/(15, 5)-->3
(16, 2)/(16, 5)-->2
(16, 2)/(1, 6)-->20
(16, 2)/(2, 6)-->19
(16, 2)/(3, 6)-->18
(16, 2)/(4, 6)-->17
(16, 2)/(7, 6)-->14
(16, 2)/(8, 6)-->13
(16, 2)/(9, 6)-->12
(16, 2)/(10, 6)-->11
(16, 2)/(13, 6)-->10
(16, 2)/(14, 6)-->9
(16, 2)/(15, 6)-->8
(16, 2)/(16, 6)-->7
(16, 2)/(1, 9)-->21
(16, 2)/(2, 9)-->20
(16, 2)/(3, 9)-->19
(16, 2)/(4, 9)-->18
(16, 2)/(7, 9)-->15
(16, 2)/(8, 9)-->14
(16, 2)/(9, 9)-->13
(16, 2)/(10, 9)-->12
(16, 2)/(13, 9)-->11
(16, 2)/(14, 9)-->10
(16, 2)/(15, 9)-->9
(16, 2)/(16, 9)-->8
(16, 2)/(1, 10)-->24
(16, 2)/(2, 10)-->23
(16, 2)/(3, 10)-->22
(16, 2)/(4, 10)-->21
(16, 2)/(7, 10)-->18
(16, 2)/(8, 10)-->17
(16, 2)/(9, 10)-->16
(16, 2)/(10, 10)-->15
(16, 2)/(13, 10)-->14
(16, 2)/(14, 10)-->13
(16, 2)/(15, 10)-->12
(1, 5)/(2, 5)-->2
(1, 5)/(3, 5)-->3
(1, 5)/(4, 5)-->4
(1, 5)/(7, 5)-->7
(1, 5)/(8, 5)-->8
(1, 5)/(9, 5)-->9
(1, 5)/(10, 5)-->10
(1, 5)/(13, 5)-->13
(1, 5)/(14, 5)-->14
(1, 5)/(15, 5)-->15
(1, 5)/(16, 5)-->16
(1, 5)/(1, 6)-->6
(1, 5)/(2, 6)-->7
(1, 5)/(3, 6)-->8
(1, 5)/(4, 6)-->9
(1, 5)/(7, 6)-->10
(1, 5)/(8, 6)-->11
(1, 5)/(9, 6)-->12
(1, 5)/(10, 6)-->13
(1, 5)/(13, 6)-->16
(1, 5)/(14, 6)-->17
(1, 5)/(15, 6)-->18
(1, 5)/(16, 6)-->19
(1, 5)/(1, 9)-->7
(1, 5)/(2, 9)-->8
(1, 5)/(3, 9)-->9
(1, 5)/(4, 9)-->10
(1, 5)/(7, 9)-->11
(1, 5)/(8, 9)-->12
(1, 5)/(9, 9)-->13
(1, 5)/(10, 9)-->14
(1, 5)/(13, 9)-->17
(1, 5)/(14, 9)-->18
(1, 5)/(15, 9)-->19
(1, 5)/(16, 9)-->20
(1, 5)/(1, 10)-->10
(1, 5)/(2, 10)-->11
(1, 5)/(3, 10)-->12
(1, 5)/(4, 10)-->13
(1, 5)/(7, 10)-->14
(1, 5)/(8, 10)-->15
(1, 5)/(9, 10)-->16
(1, 5)/(10, 10)-->17
(1, 5)/(13, 10)-->20
(1, 5)/(14, 10)-->21
(1, 5)/(15, 10)-->22
(2, 5)/(3, 5)-->2
(2, 5)/(4, 5)-->3
(2, 5)/(7, 5)-->6
(2, 5)/(8, 5)-->7
(2, 5)/(9, 5)-->8
(2, 5)/(10, 5)-->9
(2, 5)/(13, 5)-->12
(2, 5)/(14, 5)-->13
(2, 5)/(15, 5)-->14
(2, 5)/(16, 5)-->15
(2, 5)/(1, 6)-->7
(2, 5)/(2, 6)-->8
(2, 5)/(3, 6)-->9
(2, 5)/(4, 6)-->8
(2, 5)/(7, 6)-->9
(2, 5)/(8, 6)-->10
(2, 5)/(9, 6)-->11
(2, 5)/(10, 6)-->12
(2, 5)/(13, 6)-->15
(2, 5)/(14, 6)-->16
(2, 5)/(15, 6)-->17
(2, 5)/(16, 6)-->18
(2, 5)/(1, 9)-->8
(2, 5)/(2, 9)-->9
(2, 5)/(3, 9)-->10
(2, 5)/(4, 9)-->9
(2, 5)/(7, 9)-->10
(2, 5)/(8, 9)-->11
(2, 5)/(9, 9)-->12
(2, 5)/(10, 9)-->13
(2, 5)/(13, 9)-->16
(2, 5)/(14, 9)-->17
(2, 5)/(15, 9)-->18
(2, 5)/(16, 9)-->19
(2, 5)/(1, 10)-->11
(2, 5)/(2, 10)-->12
(2, 5)/(3, 10)-->13
(2, 5)/(4, 10)-->12
(2, 5)/(7, 10)-->13
(2, 5)/(8, 10)-->14
(2, 5)/(9, 10)-->15
(2, 5)/(10, 10)-->16
(2, 5)/(13, 10)-->19
(2, 5)/(14, 10)-->20
(2, 5)/(15, 10)-->21
(3, 5)/(4, 5)-->2
(3, 5)/(7, 5)-->5
(3, 5)/(8, 5)-->6
(3, 5)/(9, 5)-->7
(3, 5)/(10, 5)-->8
(3, 5)/(13, 5)-->11
(3, 5)/(14, 5)-->12
(3, 5)/(15, 5)-->13
(3, 5)/(16, 5)-->14
(3, 5)/(1, 6)-->8
(3, 5)/(2, 6)-->9
(3, 5)/(3, 6)-->8
(3, 5)/(4, 6)-->7
(3, 5)/(7, 6)-->8
(3, 5)/(8, 6)-->9
(3, 5)/(9, 6)-->10
(3, 5)/(10, 6)-->11
(3, 5)/(13, 6)-->14
(3, 5)/(14, 6)-->15
(3, 5)/(15, 6)-->16
(3, 5)/(16, 6)-->17
(3, 5)/(1, 9)-->9
(3, 5)/(2, 9)-->10
(3, 5)/(3, 9)-->9
(3, 5)/(4, 9)-->8
(3, 5)/(7, 9)-->9
(3, 5)/(8, 9)-->10
(3, 5)/(9, 9)-->11
(3, 5)/(10, 9)-->12
(3, 5)/(13, 9)-->15
(3, 5)/(14, 9)-->16
(3, 5)/(15, 9)-->17
(3, 5)/(16, 9)-->18
(3, 5)/(1, 10)-->12
(3, 5)/(2, 10)-->13
(3, 5)/(3, 10)-->12
(3, 5)/(4, 10)-->11
(3, 5)/(7, 10)-->12
(3, 5)/(8, 10)-->13
(3, 5)/(9, 10)-->14
(3, 5)/(10, 10)-->15
(3, 5)/(13, 10)-->18
(3, 5)/(14, 10)-->19
(3, 5)/(15, 10)-->20
(4, 5)/(7, 5)-->4
(4, 5)/(8, 5)-->5
(4, 5)/(9, 5)-->6
(4, 5)/(10, 5)-->7
(4, 5)/(13, 5)-->10
(4, 5)/(14, 5)-->11
(4, 5)/(15, 5)-->12
(4, 5)/(16, 5)-->13
(4, 5)/(1, 6)-->9
(4, 5)/(2, 6)-->8
(4, 5)/(3, 6)-->7
(4, 5)/(4, 6)-->6
(4, 5)/(7, 6)-->7
(4, 5)/(8, 6)-->8
(4, 5)/(9, 6)-->9
(4, 5)/(10, 6)-->10
(4, 5)/(13, 6)-->13
(4, 5)/(14, 6)-->14
(4, 5)/(15, 6)-->15
(4, 5)/(16, 6)-->16
(4, 5)/(1, 9)-->10
(4, 5)/(2, 9)-->9
(4, 5)/(3, 9)-->8
(4, 5)/(4, 9)-->7
(4, 5)/(7, 9)-->8
(4, 5)/(8, 9)-->9
(4, 5)/(9, 9)-->10
(4, 5)/(10, 9)-->11
(4, 5)/(13, 9)-->14
(4, 5)/(14, 9)-->15
(4, 5)/(15, 9)-->16
(4, 5)/(16, 9)-->17
(4, 5)/(1, 10)-->13
(4, 5)/(2, 10)-->12
(4, 5)/(3, 10)-->11
(4, 5)/(4, 10)-->10
(4, 5)/(7, 10)-->11
(4, 5)/(8, 10)-->12
(4, 5)/(9, 10)-->13
(4, 5)/(10, 10)-->14
(4, 5)/(13, 10)-->17
(4, 5)/(14, 10)-->18
(4, 5)/(15, 10)-->19
(7, 5)/(8, 5)-->2
(7, 5)/(9, 5)-->3
(7, 5)/(10, 5)-->4
(7, 5)/(13, 5)-->7
(7, 5)/(14, 5)-->8
(7, 5)/(15, 5)-->9
(7, 5)/(16, 5)-->10
(7, 5)/(1, 6)-->10
(7, 5)/(2, 6)-->9
(7, 5)/(3, 6)-->8
(7, 5)/(4, 6)-->7
(7, 5)/(7, 6)-->6
(7, 5)/(8, 6)-->7
(7, 5)/(9, 6)-->8
(7, 5)/(10, 6)-->9
(7, 5)/(13, 6)-->10
(7, 5)/(14, 6)-->11
(7, 5)/(15, 6)-->12
(7, 5)/(16, 6)-->13
(7, 5)/(1, 9)-->11
(7, 5)/(2, 9)-->10
(7, 5)/(3, 9)-->9
(7, 5)/(4, 9)-->8
(7, 5)/(7, 9)-->7
(7, 5)/(8, 9)-->8
(7, 5)/(9, 9)-->9
(7, 5)/(10, 9)-->10
(7, 5)/(13, 9)-->11
(7, 5)/(14, 9)-->12
(7, 5)/(15, 9)-->13
(7, 5)/(16, 9)-->14
(7, 5)/(1, 10)-->14
(7, 5)/(2, 10)-->13
(7, 5)/(3, 10)-->12
(7, 5)/(4, 10)-->11
(7, 5)/(7, 10)-->10
(7, 5)/(8, 10)-->11
(7, 5)/(9, 10)-->12
(7, 5)/(10, 10)-->13
(7, 5)/(13, 10)-->14
(7, 5)/(14, 10)-->15
(7, 5)/(15, 10)-->16
(8, 5)/(9, 5)-->2
(8, 5)/(10, 5)-->3
(8, 5)/(13, 5)-->6
(8, 5)/(14, 5)-->7
(8, 5)/(15, 5)-->8
(8, 5)/(16, 5)-->9
(8, 5)/(1, 6)-->11
(8, 5)/(2, 6)-->10
(8, 5)/(3, 6)-->9
(8, 5)/(4, 6)-->8
(8, 5)/(7, 6)-->7
(8, 5)/(8, 6)-->8
(8, 5)/(9, 6)-->9
(8, 5)/(10, 6)-->8
(8, 5)/(13, 6)-->9
(8, 5)/(14, 6)-->10
(8, 5)/(15, 6)-->11
(8, 5)/(16, 6)-->12
(8, 5)/(1, 9)-->12
(8, 5)/(2, 9)-->11
(8, 5)/(3, 9)-->10
(8, 5)/(4, 9)-->9
